timestamp,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,PS,T2MDEW
2019-11-21 08:00:00,18.01,46.09,1.76,156.6,0.0,99.41,6.28
2019-11-21 09:00:00,21.4,38.99,1.08,178.4,0.0,99.48,6.89
2019-11-21 10:00:00,25.38,29.68,0.74,226.1,0.0,99.48,6.42
2019-11-21 11:00:00,26.72,26.81,0.61,338.0,0.0,99.39,6.1
2019-11-21 12:00:00,27.5,24.98,1.2,1.0,0.0,99.27,5.76
2019-11-21 13:00:00,27.58,24.45,1.62,0.0,0.0,99.18,5.51
2019-11-21 14:00:00,27.29,24.72,1.89,354.5,0.0,99.12,5.43
2019-11-21 15:00:00,26.38,29.89,1.71,350.3,0.0,99.1,7.27
2019-11-21 16:00:00,23.57,41.43,1.81,354.9,0.0,99.11,9.68
2019-11-21 17:00:00,21.21,41.94,2.34,1.0,0.0,99.14,7.77
2019-11-21 18:00:00,20.22,44.61,2.55,7.0,0.0,99.19,7.79
2019-11-21 19:00:00,19.36,46.93,2.59,8.4,0.0,99.24,7.75
2019-11-21 20:00:00,18.49,48.83,2.62,4.8,0.0,99.28,7.56
2019-11-21 21:00:00,17.59,51.06,2.75,4.8,0.0,99.31,7.37
2019-11-21 22:00:00,16.62,53.63,2.91,8.9,0.0,99.32,7.2
2019-11-21 23:00:00,15.86,56.11,2.97,14.8,0.0,99.3,7.17
2019-11-22 00:00:00,15.31,58.38,2.91,21.8,0.0,99.28,7.22
2019-11-22 01:00:00,14.83,60.38,2.75,28.7,0.0,99.25,7.26
2019-11-22 02:00:00,14.36,62.23,2.52,36.6,0.0,99.22,7.26
2019-11-22 03:00:00,14.17,63.18,2.11,44.6,0.0,99.2,7.3
2019-11-22 04:00:00,14.75,60.76,1.4,55.2,0.0,99.2,7.28
2019-11-22 05:00:00,15.28,58.47,0.55,89.0,0.0,99.23,7.21
2019-11-22 06:00:00,15.12,58.73,0.63,204.5,0.0,99.28,7.12
2019-11-22 07:00:00,16.0,58.34,1.28,233.0,0.0,99.35,7.82
2019-11-22 08:00:00,18.05,50.03,1.68,242.4,0.0,99.41,7.5
2019-11-22 09:00:00,21.26,41.58,1.59,254.3,0.0,99.47,7.72
2019-11-22 10:00:00,25.41,30.21,2.36,274.9,0.0,99.45,6.71
2019-11-22 11:00:00,26.82,28.31,2.66,294.2,0.0,99.37,6.99
2019-11-22 12:00:00,27.5,27.86,2.81,305.7,0.0,99.25,7.33
2019-11-22 13:00:00,27.73,27.92,2.81,314.7,0.0,99.13,7.56
2019-11-22 14:00:00,27.41,28.78,2.85,321.6,0.0,99.07,7.72
2019-11-22 15:00:00,26.56,32.15,2.52,328.5,0.0,99.03,8.59
2019-11-22 16:00:00,23.69,45.67,2.18,343.5,0.0,99.04,11.29
2019-11-22 17:00:00,21.27,48.69,2.81,351.2,0.0,99.07,10.07
2019-11-22 18:00:00,20.43,49.41,2.94,354.7,0.0,99.15,9.51
2019-11-22 19:00:00,19.84,49.77,2.94,355.9,0.0,99.21,9.08
2019-11-22 20:00:00,19.17,50.7,2.8,355.1,0.0,99.24,8.73
2019-11-22 21:00:00,18.56,51.86,2.55,351.4,0.0,99.25,8.51
2019-11-22 22:00:00,18.04,53.03,2.39,345.0,0.0,99.24,8.34
2019-11-22 23:00:00,17.54,53.85,2.4,335.9,0.0,99.22,8.11
2019-11-23 00:00:00,17.15,54.46,2.43,328.1,0.0,99.2,7.93
2019-11-23 01:00:00,16.79,55.55,2.36,321.4,0.0,99.19,7.88
2019-11-23 02:00:00,16.45,56.67,2.29,313.6,0.0,99.17,7.85
2019-11-23 03:00:00,16.18,57.47,2.29,306.1,0.0,99.16,7.81
2019-11-23 04:00:00,16.05,57.87,2.36,299.4,0.0,99.17,7.8
2019-11-23 05:00:00,15.98,58.42,2.47,293.1,0.0,99.21,7.85
2019-11-23 06:00:00,16.01,58.69,2.71,287.6,0.0,99.27,7.97
2019-11-23 07:00:00,17.21,55.14,3.92,286.9,0.0,99.34,8.16
2019-11-23 08:00:00,18.73,52.04,4.42,287.8,0.0,99.39,8.71
2019-11-23 09:00:00,21.06,48.73,4.37,296.3,0.0,99.42,9.87
2019-11-23 10:00:00,23.58,43.2,5.01,307.6,0.0,99.38,10.38
2019-11-23 11:00:00,25.74,36.94,5.49,315.7,0.0,99.3,9.96
2019-11-23 12:00:00,26.92,35.39,5.55,319.4,0.0,99.18,10.37
2019-11-23 13:00:00,27.7,35.35,5.4,321.5,0.0,99.09,11.03
2019-11-23 14:00:00,27.91,36.23,5.18,322.4,0.0,99.01,11.6
2019-11-23 15:00:00,27.45,38.36,4.85,321.8,0.0,98.97,12.05
2019-11-23 16:00:00,24.82,48.23,3.07,320.8,0.0,98.99,13.18
2019-11-23 17:00:00,22.11,56.06,3.25,321.9,0.0,99.04,12.97
2019-11-23 18:00:00,21.53,58.13,3.42,324.9,0.0,99.13,12.98
2019-11-23 19:00:00,20.98,60.1,3.56,326.4,0.0,99.19,12.98
2019-11-23 20:00:00,20.38,62.13,3.66,326.9,0.0,99.23,12.92
2019-11-23 21:00:00,19.76,64.27,3.69,327.5,0.0,99.21,12.86
2019-11-23 22:00:00,19.19,66.01,3.66,326.4,0.0,99.19,12.72
2019-11-23 23:00:00,19.05,65.7,3.87,326.1,0.0,99.15,12.51
2019-11-24 00:00:00,18.03,68.88,3.71,323.7,0.0,99.13,12.27
2019-11-24 01:00:00,17.63,69.63,4.27,322.8,0.0,99.14,12.04
2019-11-24 02:00:00,17.14,71.22,4.14,330.3,0.0,99.09,11.92
2019-11-24 03:00:00,17.12,71.45,4.21,332.6,0.0,99.06,11.95
2019-11-24 04:00:00,16.94,72.69,3.81,333.8,0.0,99.07,12.04
2019-11-24 05:00:00,16.63,74.68,3.7,330.2,0.0,99.14,12.15
2019-11-24 06:00:00,15.72,79.75,3.24,327.3,0.0,99.23,12.25
2019-11-24 07:00:00,17.13,73.44,4.41,322.9,0.0,99.3,12.36
2019-11-24 08:00:00,19.48,64.52,3.71,316.3,0.0,99.36,12.66
2019-11-24 09:00:00,23.66,47.86,4.63,323.0,0.0,99.38,11.98
2019-11-24 10:00:00,25.7,40.43,4.93,322.4,0.0,99.32,11.29
2019-11-24 11:00:00,26.48,39.12,4.67,317.4,0.0,99.22,11.49
2019-11-24 12:00:00,27.18,38.37,4.53,312.0,0.0,99.1,11.82
2019-11-24 13:00:00,27.68,38.12,4.42,307.3,0.0,99.0,12.16
2019-11-24 14:00:00,27.56,39.01,4.21,304.0,0.0,98.95,12.4
2019-11-24 15:00:00,26.24,43.76,3.12,303.6,0.0,98.95,12.96
2019-11-24 16:00:00,23.99,53.32,2.19,302.5,0.0,98.97,13.95
2019-11-24 17:00:00,22.77,56.57,2.27,303.7,0.0,99.02,13.72
2019-11-24 18:00:00,22.29,57.82,2.19,308.3,0.0,99.09,13.62
2019-11-24 19:00:00,21.89,58.8,2.11,315.6,0.0,99.15,13.49
2019-11-24 20:00:00,21.52,59.68,2.12,321.1,0.0,99.19,13.37
2019-11-24 21:00:00,21.14,60.09,2.2,323.7,0.0,99.2,13.11
2019-11-24 22:00:00,20.67,60.62,2.34,326.0,0.0,99.2,12.81
2019-11-24 23:00:00,20.06,61.25,2.54,329.7,0.0,99.17,12.4
2019-11-25 00:00:00,18.94,63.34,2.74,335.4,0.0,99.14,11.85
2019-11-25 01:00:00,18.19,64.02,2.82,341.6,0.0,99.1,11.3
2019-11-25 02:00:00,17.82,63.19,2.91,346.9,0.0,99.07,10.75
2019-11-25 03:00:00,17.44,62.82,2.8,350.1,0.0,99.05,10.3
2019-11-25 04:00:00,16.74,63.77,2.54,351.6,0.0,99.07,9.86
2019-11-25 05:00:00,16.38,63.76,2.38,352.0,0.0,99.13,9.53
2019-11-25 06:00:00,15.96,64.24,2.28,351.9,0.0,99.21,9.23
2019-11-25 07:00:00,17.92,56.86,2.61,349.2,0.0,99.29,9.28
2019-11-25 08:00:00,20.04,49.97,2.07,344.3,0.0,99.35,9.32
2019-11-25 09:00:00,23.89,40.33,1.42,323.6,0.0,99.4,9.63
2019-11-25 10:00:00,26.86,35.13,1.28,277.6,0.0,99.36,10.2
2019-11-25 11:00:00,28.0,33.67,1.33,257.0,0.0,99.26,10.57
2019-11-25 12:00:00,28.59,32.98,1.29,247.6,0.0,99.14,10.76
2019-11-25 13:00:00,28.68,32.93,1.21,239.8,0.0,99.03,10.83
2019-11-25 14:00:00,28.2,33.92,1.2,233.1,0.0,98.97,10.86
2019-11-25 15:00:00,27.38,36.18,1.11,229.4,0.0,98.96,11.11
2019-11-25 16:00:00,25.8,45.59,0.77,236.1,0.0,98.98,13.1
2019-11-25 17:00:00,24.81,45.58,0.71,255.4,0.0,99.04,12.26
2019-11-25 18:00:00,24.38,47.37,0.66,297.0,0.0,99.13,12.42
2019-11-25 19:00:00,23.3,49.92,0.9,347.2,0.0,99.2,12.25
2019-11-25 20:00:00,22.18,52.1,1.45,17.3,0.0,99.24,11.9
2019-11-25 21:00:00,20.78,56.0,2.07,34.4,0.0,99.25,11.7
2019-11-25 22:00:00,20.05,57.24,2.52,44.2,0.0,99.26,11.35
2019-11-25 23:00:00,19.86,56.55,2.73,52.9,0.0,99.25,11.01
2019-11-26 00:00:00,19.46,56.83,2.98,62.4,0.0,99.22,10.7
2019-11-26 01:00:00,18.91,58.0,3.12,72.8,0.0,99.18,10.5
2019-11-26 02:00:00,18.32,60.24,2.8,81.8,0.0,99.16,10.51
2019-11-26 03:00:00,17.86,62.55,2.44,92.3,0.0,99.16,10.64
2019-11-26 04:00:00,17.38,65.76,2.29,104.6,0.0,99.18,10.95
2019-11-26 05:00:00,16.87,69.91,2.27,119.6,0.0,99.21,11.38
2019-11-26 06:00:00,16.51,73.92,2.26,137.7,0.0,99.26,11.87
2019-11-26 07:00:00,17.94,69.31,2.81,161.1,0.0,99.29,12.27
2019-11-26 08:00:00,19.96,62.22,2.17,188.8,0.0,99.36,12.54
2019-11-26 09:00:00,23.9,47.24,2.15,205.6,0.0,99.4,12.02
2019-11-26 10:00:00,26.6,39.31,1.76,204.8,0.0,99.36,11.67
2019-11-26 11:00:00,28.06,36.0,1.09,199.3,0.0,99.25,11.63
2019-11-26 12:00:00,28.75,34.62,0.54,163.9,0.0,99.1,11.64
2019-11-26 13:00:00,28.78,34.55,0.63,115.3,0.0,98.97,11.63
2019-11-26 14:00:00,28.33,35.43,0.64,93.6,0.0,98.89,11.63
2019-11-26 15:00:00,27.32,38.22,0.69,31.4,0.0,98.85,11.89
2019-11-26 16:00:00,25.35,50.12,1.58,2.2,0.0,98.86,14.07
2019-11-26 17:00:00,23.07,52.75,2.66,3.0,0.0,98.9,12.86
2019-11-26 18:00:00,22.0,53.96,2.99,8.5,0.0,98.97,12.27
2019-11-26 19:00:00,20.78,56.32,2.98,13.4,0.0,99.03,11.79
2019-11-26 20:00:00,19.46,59.45,2.4,16.2,0.0,99.05,11.37
2019-11-26 21:00:00,18.38,61.36,2.37,11.9,0.0,99.04,10.84
2019-11-26 22:00:00,17.64,62.19,3.09,2.8,0.0,99.06,10.35
2019-11-26 23:00:00,16.97,63.0,3.74,359.8,0.0,99.05,9.91
2019-11-27 00:00:00,16.38,63.79,3.33,0.2,0.0,99.03,9.54
2019-11-27 01:00:00,15.9,64.54,2.75,0.8,0.0,99.02,9.26
2019-11-27 02:00:00,15.4,66.2,2.33,1.2,0.0,99.03,9.15
2019-11-27 03:00:00,14.88,68.56,1.95,5.0,0.0,99.05,9.17
2019-11-27 04:00:00,14.55,70.26,1.75,16.6,0.0,99.09,9.22
2019-11-27 05:00:00,14.42,71.18,1.61,42.5,0.0,99.15,9.3
2019-11-27 06:00:00,14.44,71.62,1.73,82.3,0.0,99.22,9.4
2019-11-27 07:00:00,16.71,62.96,2.67,114.6,0.0,99.3,9.65
2019-11-27 08:00:00,19.19,56.66,3.29,128.8,0.0,99.33,10.4
2019-11-27 09:00:00,22.67,51.42,4.01,137.8,0.0,99.34,12.17
2019-11-27 10:00:00,25.91,45.48,5.17,145.2,0.0,99.26,13.25
2019-11-27 11:00:00,26.99,43.2,5.14,147.0,0.02,99.16,13.43
2019-11-27 12:00:00,27.29,42.62,4.51,149.5,0.04,99.06,13.52
2019-11-27 13:00:00,27.16,42.96,3.75,151.7,0.06,99.0,13.51
2019-11-27 14:00:00,26.62,44.1,3.19,150.9,0.02,98.95,13.43
2019-11-27 15:00:00,25.86,46.59,2.54,147.6,0.0,98.94,13.59
2019-11-27 16:00:00,23.72,56.64,1.7,139.5,0.0,98.95,14.61
2019-11-27 17:00:00,22.36,58.2,1.87,127.8,0.0,98.98,13.77
2019-11-27 18:00:00,21.66,58.83,2.01,114.0,0.01,99.03,13.29
2019-11-27 19:00:00,20.79,60.99,2.29,104.4,0.01,99.07,13.02
2019-11-27 20:00:00,20.06,62.75,2.68,101.9,0.01,99.11,12.77
2019-11-27 21:00:00,19.69,63.39,2.99,104.5,0.01,99.12,12.58
2019-11-27 22:00:00,19.37,64.52,3.46,108.5,0.01,99.11,12.53
2019-11-27 23:00:00,18.94,66.98,3.93,111.7,0.01,99.1,12.7
2019-11-28 00:00:00,18.66,69.9,4.68,117.5,0.02,99.06,13.09
2019-11-28 01:00:00,18.29,73.84,4.94,122.4,0.02,99.04,13.57
2019-11-28 02:00:00,18.02,77.54,4.93,126.8,0.27,99.04,14.06
2019-11-28 03:00:00,17.98,80.34,4.91,129.0,0.53,99.05,14.57
2019-11-28 04:00:00,17.82,83.86,4.74,129.4,0.53,99.07,15.08
2019-11-28 05:00:00,17.62,87.31,4.69,129.9,0.47,99.12,15.52
2019-11-28 06:00:00,17.41,90.37,4.71,131.6,1.48,99.21,15.85
2019-11-28 07:00:00,17.89,90.05,5.16,133.2,2.36,99.29,16.26
2019-11-28 08:00:00,18.97,87.16,5.23,135.6,0.2,99.36,16.81
2019-11-28 09:00:00,20.52,80.64,5.4,138.2,0.19,99.41,17.11
2019-11-28 10:00:00,22.01,73.75,5.63,140.3,0.27,99.38,17.14
2019-11-28 11:00:00,23.17,68.23,5.42,144.3,0.27,99.29,17.02
2019-11-28 12:00:00,23.98,64.27,4.97,149.8,0.24,99.17,16.85
2019-11-28 13:00:00,24.33,62.36,4.48,152.1,0.23,99.08,16.7
2019-11-28 14:00:00,24.11,62.74,4.08,148.0,0.25,99.03,16.59
2019-11-28 15:00:00,23.52,65.0,3.75,138.6,0.2,99.02,16.6
2019-11-28 16:00:00,22.05,73.32,2.6,123.1,0.17,99.03,17.08
2019-11-28 17:00:00,20.48,78.6,2.97,111.6,0.16,99.06,16.66
2019-11-28 18:00:00,19.86,80.98,3.66,105.4,0.14,99.12,16.53
2019-11-28 19:00:00,19.19,84.68,4.07,99.3,0.12,99.17,16.57
2019-11-28 20:00:00,18.53,88.95,4.2,95.3,0.1,99.22,16.69
2019-11-28 21:00:00,17.96,93.2,4.15,94.0,0.09,99.24,16.87
2019-11-28 22:00:00,17.55,95.94,3.78,95.3,0.1,99.23,16.93
2019-11-28 23:00:00,17.49,95.57,3.68,98.7,0.09,99.19,16.8
2019-11-29 00:00:00,17.46,94.7,3.74,101.2,0.16,99.17,16.62
2019-11-29 01:00:00,17.43,93.84,3.67,104.3,0.24,99.16,16.45
2019-11-29 02:00:00,17.25,93.88,3.13,105.2,0.29,99.16,16.28
2019-11-29 03:00:00,17.0,94.01,2.3,103.1,0.35,99.17,16.05
2019-11-29 04:00:00,16.84,93.7,1.54,97.4,0.5,99.21,15.84
2019-11-29 05:00:00,16.65,93.74,0.92,80.0,0.72,99.28,15.65
2019-11-29 06:00:00,16.46,93.78,0.89,45.0,0.86,99.36,15.46
2019-11-29 07:00:00,16.64,91.68,1.77,26.6,1.04,99.42,15.29
2019-11-29 08:00:00,17.63,86.64,1.77,29.7,0.0,99.49,15.38
2019-11-29 09:00:00,18.98,80.07,1.65,33.4,0.0,99.53,15.47
2019-11-29 10:00:00,20.41,73.5,1.93,44.4,0.0,99.49,15.53
2019-11-29 11:00:00,21.59,67.93,2.52,53.2,0.0,99.4,15.43
2019-11-29 12:00:00,22.12,64.87,3.22,57.4,0.0,99.3,15.23
2019-11-29 13:00:00,22.21,63.24,3.88,61.5,0.0,99.23,14.91
2019-11-29 14:00:00,22.06,62.14,3.93,63.9,0.0,99.2,14.49
2019-11-29 15:00:00,21.53,62.46,3.44,63.8,0.0,99.19,14.08
2019-11-29 16:00:00,20.35,66.84,2.43,66.7,0.0,99.2,14.0
2019-11-29 17:00:00,17.93,75.07,1.87,79.5,0.0,99.23,13.48
2019-11-29 18:00:00,17.11,77.32,1.76,88.4,0.0,99.28,13.14
2019-11-29 19:00:00,16.85,77.56,1.39,96.6,0.0,99.32,12.94
2019-11-29 20:00:00,16.92,76.57,0.86,103.4,0.0,99.33,12.81
2019-11-29 21:00:00,16.96,76.05,0.17,80.0,0.0,99.33,12.74
2019-11-29 22:00:00,16.3,79.3,0.8,309.9,0.0,99.32,12.75
2019-11-29 23:00:00,15.06,86.12,1.63,309.3,0.0,99.3,12.78
2019-11-30 00:00:00,13.98,92.03,2.18,313.9,0.0,99.27,12.73
2019-11-30 01:00:00,13.42,94.29,2.45,322.0,0.0,99.25,12.54
2019-11-30 02:00:00,12.99,94.53,2.51,328.8,0.0,99.23,12.16
2019-11-30 03:00:00,12.57,93.91,2.5,333.1,0.0,99.22,11.63
2019-11-30 04:00:00,12.14,92.73,2.46,334.7,0.0,99.25,11.02
2019-11-30 05:00:00,11.73,92.12,2.42,332.5,0.0,99.31,10.52
2019-11-30 06:00:00,11.44,91.87,2.4,329.2,0.0,99.38,10.2
2019-11-30 07:00:00,13.38,79.7,3.29,326.6,0.0,99.47,9.98
2019-11-30 08:00:00,15.55,69.48,3.07,324.5,0.0,99.53,10.02
2019-11-30 09:00:00,19.36,54.99,2.73,320.2,0.0,99.57,10.12
2019-11-30 10:00:00,22.18,46.21,2.35,300.9,0.0,99.53,10.11
2019-11-30 11:00:00,23.44,42.33,2.57,286.0,0.0,99.43,9.96
2019-11-30 12:00:00,24.16,39.27,3.04,281.8,0.0,99.29,9.48
2019-11-30 13:00:00,24.37,37.29,3.48,282.6,0.0,99.19,8.9
2019-11-30 14:00:00,24.05,36.46,3.71,285.0,0.0,99.14,8.27
2019-11-30 15:00:00,23.09,37.63,3.73,289.1,0.0,99.13,7.9
2019-11-30 16:00:00,20.09,48.91,2.55,296.8,0.0,99.14,9.03
2019-11-30 17:00:00,17.38,54.46,3.02,306.6,0.0,99.18,8.14
2019-11-30 18:00:00,16.59,54.77,3.22,315.0,0.0,99.23,7.48
2019-11-30 19:00:00,15.9,55.33,3.36,321.5,0.0,99.27,6.99
2019-11-30 20:00:00,15.25,56.33,3.39,324.9,0.0,99.29,6.65
2019-11-30 21:00:00,14.6,57.7,3.3,326.1,0.0,99.3,6.38
2019-11-30 22:00:00,13.96,59.24,3.18,326.7,0.0,99.29,6.17
2019-11-30 23:00:00,13.38,60.78,3.13,326.1,0.0,99.26,5.99
2019-12-01 00:00:00,12.85,62.26,3.13,325.8,0.0,99.24,5.85
2019-12-01 01:00:00,12.28,64.29,3.1,326.6,0.0,99.21,5.76
2019-12-01 02:00:00,11.7,66.67,3.09,327.7,0.0,99.19,5.72
2019-12-01 03:00:00,11.17,68.7,3.03,329.2,0.0,99.2,5.66
2019-12-01 04:00:00,10.66,70.47,2.91,329.6,0.0,99.23,5.53
2019-12-01 05:00:00,10.2,71.68,2.76,328.3,0.0,99.27,5.33
2019-12-01 06:00:00,9.87,71.9,2.62,325.4,0.0,99.34,5.07
2019-12-01 07:00:00,11.96,61.82,3.1,320.6,0.0,99.41,4.9
2019-12-01 08:00:00,14.24,53.58,2.84,314.7,0.0,99.46,4.99
2019-12-01 09:00:00,17.73,44.12,2.43,310.3,0.0,99.47,5.39
2019-12-01 10:00:00,21.08,35.8,2.94,298.8,0.0,99.43,5.41
2019-12-01 11:00:00,22.64,33.39,3.52,285.8,0.0,99.34,5.74
2019-12-01 12:00:00,23.63,32.5,3.99,281.4,0.0,99.24,6.23
2019-12-01 13:00:00,24.11,31.92,4.15,282.8,0.0,99.15,6.37
2019-12-01 14:00:00,23.9,31.67,4.16,287.3,0.0,99.12,6.07
2019-12-01 15:00:00,22.86,32.7,3.99,293.6,0.0,99.12,5.64
2019-12-01 16:00:00,19.36,45.06,2.6,305.0,0.0,99.14,7.16
2019-12-01 17:00:00,16.31,50.62,2.99,315.9,0.0,99.19,6.07
2019-12-01 18:00:00,15.3,51.39,3.06,322.6,0.0,99.25,5.36
2019-12-01 19:00:00,14.45,52.48,3.06,325.8,0.0,99.31,4.89
2019-12-01 20:00:00,13.72,53.83,3.03,325.5,0.0,99.33,4.56
2019-12-01 21:00:00,13.09,54.93,2.99,322.1,0.0,99.33,4.25
2019-12-01 22:00:00,12.5,55.67,2.94,319.5,0.0,99.33,3.9
2019-12-01 23:00:00,11.94,56.16,2.92,317.6,0.0,99.31,3.52
2019-12-02 00:00:00,11.37,56.66,2.93,315.3,0.0,99.29,3.11
2019-12-02 01:00:00,10.82,57.29,2.93,312.5,0.0,99.28,2.74
2019-12-02 02:00:00,10.25,58.12,2.95,310.6,0.0,99.29,2.42
2019-12-02 03:00:00,9.7,59.24,2.99,309.7,0.0,99.28,2.15
2019-12-02 04:00:00,9.16,60.34,3.01,309.3,0.0,99.28,1.92
2019-12-02 05:00:00,8.66,61.59,3.01,308.4,0.0,99.33,1.74
2019-12-02 06:00:00,8.27,62.7,2.99,306.8,0.0,99.39,1.62
2019-12-02 07:00:00,10.51,54.96,3.87,304.8,0.0,99.45,1.87
2019-12-02 08:00:00,12.94,47.68,3.65,300.4,0.0,99.5,2.12
2019-12-02 09:00:00,16.96,37.31,3.39,299.7,0.0,99.54,2.33
2019-12-02 10:00:00,21.02,28.31,4.45,309.0,0.0,99.52,1.99
2019-12-02 11:00:00,22.61,26.31,4.43,307.9,0.0,99.44,2.34
2019-12-02 12:00:00,23.55,24.88,4.47,306.7,0.0,99.34,2.37
2019-12-02 13:00:00,23.92,24.1,4.54,306.9,0.0,99.27,2.21
2019-12-02 14:00:00,23.7,24.09,4.55,307.8,0.0,99.23,2.02
2019-12-02 15:00:00,22.77,26.05,4.14,309.0,0.0,99.21,2.32
2019-12-02 16:00:00,18.84,40.98,2.81,312.3,0.0,99.23,5.32
2019-12-02 17:00:00,15.94,46.44,3.22,315.6,0.0,99.26,4.51
2019-12-02 18:00:00,15.05,48.18,3.21,316.5,0.0,99.31,4.21
2019-12-02 19:00:00,14.3,49.61,3.13,315.1,0.0,99.35,3.95
2019-12-02 20:00:00,13.57,51.11,3.13,313.1,0.0,99.36,3.69
2019-12-02 21:00:00,12.85,52.71,3.18,310.5,0.0,99.37,3.46
2019-12-02 22:00:00,12.18,54.29,3.23,308.3,0.0,99.34,3.27
2019-12-02 23:00:00,11.54,56.03,3.25,306.0,0.0,99.3,3.1
2019-12-03 00:00:00,10.93,57.84,3.28,303.3,0.0,99.27,2.98
2019-12-03 01:00:00,10.38,59.6,3.28,300.8,0.0,99.25,2.9
2019-12-03 02:00:00,9.87,61.27,3.23,300.1,0.0,99.22,2.8
2019-12-03 03:00:00,9.35,63.05,3.17,300.5,0.0,99.22,2.71
2019-12-03 04:00:00,8.85,64.81,3.1,301.0,0.0,99.24,2.61
2019-12-03 05:00:00,8.38,66.37,3.04,302.2,0.0,99.3,2.49
2019-12-03 06:00:00,7.94,67.68,2.95,305.2,0.0,99.37,2.35
2019-12-03 07:00:00,10.36,58.15,3.21,308.9,0.0,99.42,2.52
2019-12-03 08:00:00,12.94,50.0,3.22,307.5,0.0,99.46,2.79
2019-12-03 09:00:00,16.73,40.17,2.81,301.5,0.0,99.48,3.13
2019-12-03 10:00:00,21.54,25.86,4.23,314.8,0.0,99.45,1.18
2019-12-03 11:00:00,23.32,22.08,4.38,312.5,0.0,99.37,0.51
2019-12-03 12:00:00,24.37,20.24,4.65,310.0,0.0,99.27,0.15
2019-12-03 13:00:00,24.85,19.29,5.02,311.1,0.0,99.18,-0.09
2019-12-03 14:00:00,24.61,19.3,5.01,313.1,0.0,99.12,-0.3
2019-12-03 15:00:00,23.42,21.94,4.03,313.0,0.0,99.11,0.46
2019-12-03 16:00:00,18.94,38.44,2.73,311.9,0.0,99.13,4.49
2019-12-03 17:00:00,16.14,41.66,2.92,311.7,0.0,99.16,3.16
2019-12-03 18:00:00,15.38,42.32,2.76,310.9,0.0,99.22,2.69
2019-12-03 19:00:00,14.81,42.61,2.59,306.2,0.0,99.29,2.25
2019-12-03 20:00:00,14.16,42.98,2.54,298.0,0.0,99.33,1.75
2019-12-03 21:00:00,13.34,44.31,2.6,291.4,0.0,99.36,1.42
2019-12-03 22:00:00,12.58,45.81,2.66,289.8,0.0,99.37,1.21
2019-12-03 23:00:00,11.86,47.46,2.69,293.7,0.0,99.36,1.03
2019-12-04 00:00:00,11.11,49.27,2.73,298.4,0.0,99.35,0.88
2019-12-04 01:00:00,10.32,51.42,2.82,300.0,0.0,99.35,0.75
2019-12-04 02:00:00,9.63,53.33,2.91,300.5,0.0,99.36,0.61
2019-12-04 03:00:00,9.12,54.65,2.93,300.6,0.0,99.37,0.5
2019-12-04 04:00:00,8.68,55.76,2.91,299.5,0.0,99.4,0.36
2019-12-04 05:00:00,8.32,56.45,2.83,300.5,0.0,99.47,0.19
2019-12-04 06:00:00,8.09,56.65,2.7,304.7,0.0,99.56,0.02
2019-12-04 07:00:00,10.44,53.18,2.28,313.2,0.0,99.63,1.34
2019-12-04 08:00:00,13.51,41.49,2.62,325.6,0.0,99.68,0.7
2019-12-04 09:00:00,16.6,35.87,1.85,337.5,0.0,99.71,1.46
2019-12-04 10:00:00,21.18,24.08,2.17,335.8,0.0,99.68,-0.12
2019-12-04 11:00:00,23.47,19.61,2.33,332.1,0.0,99.59,-1.01
2019-12-04 12:00:00,24.3,18.48,2.31,327.5,0.0,99.48,-1.12
2019-12-04 13:00:00,24.61,18.02,2.29,325.1,0.0,99.4,-1.2
2019-12-04 14:00:00,24.31,18.34,2.29,325.5,0.0,99.36,-1.21
2019-12-04 15:00:00,23.1,23.55,1.9,327.2,0.0,99.36,0.95
2019-12-04 16:00:00,19.68,36.67,1.77,327.9,0.0,99.38,4.43
2019-12-04 17:00:00,17.66,33.84,1.98,329.0,0.0,99.43,1.55
2019-12-04 18:00:00,16.61,34.93,2.05,332.4,0.0,99.5,1.06
2019-12-04 19:00:00,15.7,36.6,2.09,339.6,0.0,99.56,0.92
2019-12-04 20:00:00,14.79,37.78,2.17,349.6,0.0,99.59,0.53
2019-12-04 21:00:00,13.96,39.57,2.24,359.5,0.0,99.61,0.43
2019-12-04 22:00:00,13.23,41.6,2.31,6.7,0.0,99.62,0.48
2019-12-04 23:00:00,12.33,43.9,2.39,13.8,0.0,99.6,0.39
2019-12-05 00:00:00,11.63,46.19,2.42,19.8,0.0,99.57,0.48
2019-12-05 01:00:00,11.11,48.16,2.36,19.6,0.0,99.55,0.59
2019-12-05 02:00:00,10.7,49.61,2.24,19.8,0.0,99.54,0.62
2019-12-05 03:00:00,10.46,50.29,2.02,20.9,0.0,99.53,0.58
2019-12-05 04:00:00,10.49,50.09,1.69,15.1,0.0,99.59,0.55
2019-12-05 05:00:00,10.38,49.99,1.46,9.8,0.0,99.67,0.42
2019-12-05 06:00:00,10.22,50.06,1.26,18.6,0.0,99.75,0.3
2019-12-05 07:00:00,11.16,52.59,1.09,37.2,0.0,99.82,1.79
2019-12-05 08:00:00,13.22,43.94,1.28,49.1,0.0,99.87,1.24
2019-12-05 09:00:00,15.82,38.93,1.16,46.4,0.0,99.91,1.9
2019-12-05 10:00:00,19.71,28.37,1.26,61.6,0.0,99.88,0.91
2019-12-05 11:00:00,21.35,24.87,0.92,62.0,0.0,99.81,0.49
